9.20516,-0.0276616 -0.0456789   0.990932   0.123298,-9.56052  9.96436   4.4023,-1.17036 -6.08765   -2.511,-0.0354692  -0.224851   0.293347,-2.19473 -1.40828  15.5962
9.21016,-0.0271485 -0.0458148   0.991033   0.122543,-9.56635  9.93392  4.38982,-1.16322 -6.09007 -2.48103,-0.0346744  -0.225098   0.293315,-2.18431 -1.42286  15.7206
9.21516,-0.0266346 -0.0459488   0.991134   0.121788,-9.57215  9.90346  4.37749,-1.15609 -6.09248 -2.45046,-0.0338788   -0.22534   0.293283,-2.17357 -1.43727  15.8436
9.22016,-0.0261198 -0.0460809   0.991234   0.121033,-9.57791  9.87299  4.36531,-1.14894 -6.09487 -2.41928,-0.0330823  -0.225576   0.293253,-2.16252 -1.45153   15.965
9.22516,-0.0256042  -0.046211   0.991333   0.120278,-9.58364  9.84251   4.3533, -1.1418 -6.09725 -2.38751,-0.0322849  -0.225806   0.293223,-2.15116 -1.46562  16.0848
9.23016,-0.0250878 -0.0463392   0.991432   0.119524,-9.58933  9.81202  4.34144,-1.13466 -6.09961 -2.35514,-0.0314867  -0.226031   0.293193,-2.13948 -1.47954  16.2031
9.23516,-0.0245705 -0.0464654    0.99153   0.118769,-9.59498  9.78152  4.32975,-1.12751 -6.10196  -2.3222,-0.0306878   -0.22625   0.293165, -2.1275 -1.49329  16.3198
9.24016,-0.0240524 -0.0465897   0.991627   0.118014,-9.6006   9.751 4.31822,-1.12036  -6.1043 -2.28868,-0.029888 -0.226464  0.293137,-2.11522 -1.50686  16.4349
9.24516,-0.0235336  -0.046712   0.991723   0.117259,-9.60619  9.72047  4.30686, -1.1132 -6.10662 -2.25459,-0.0290875  -0.226672    0.29311,-2.10263 -1.52024  16.5482
9.25016, -0.023014 -0.0468323   0.991818   0.116504,-9.61174  9.68994  4.29567,-1.10605 -6.10892 -2.21995,-0.0282862  -0.226874   0.293083,-2.08976 -1.53344  16.6599
9.25516,-0.0224936 -0.0469507   0.991913   0.115749,-9.61725  9.65939  4.28466,-1.09889 -6.11121 -2.18477,-0.0274843  -0.227071   0.293058,-2.07659 -1.54645  16.7699
9.26016,-0.0219725 -0.0470671   0.992007   0.114994,-9.62272  9.62882  4.27383,-1.09173 -6.11348 -2.14904,-0.0266816  -0.227262   0.293033,-2.06314 -1.55926  16.8781
9.26516,-0.0214507 -0.0471815     0.9921   0.114239,-9.62817  9.59825  4.26317,-1.08457 -6.11574 -2.11278,-0.0258783  -0.227447   0.293008,-2.04941 -1.57188  16.9846
9.27016,-0.0209282 -0.0472939   0.992193   0.113484,-9.63357  9.56767   4.2527, -1.0774 -6.11798   -2.076,-0.0250743  -0.227626   0.292985, -2.0354 -1.58429  17.0892
9.27516, -0.020405 -0.0474044   0.992285   0.112729,-9.63894  9.53707  4.24242,-1.07024 -6.12021 -2.03871,-0.0242696    -0.2278   0.292962,-2.02112  -1.5965   17.192
9.28016,-0.0198811 -0.0475128   0.992375   0.111974,-9.64427  9.50646  4.23232,-1.06307 -6.12242 -2.00092,-0.0234644  -0.227969    0.29294,-2.00657  -1.6085   17.293
9.28516,-0.0193566 -0.0476193   0.992466   0.111219,-9.64957  9.47585  4.22241, -1.0559 -6.12462 -1.96263,-0.0226586  -0.228131   0.292918,-1.99177 -1.62028  17.3921
9.29016,-0.0188314 -0.0477238   0.992555   0.110464,-9.65483  9.44522  4.21269,-1.04872 -6.12681 -1.92386,-0.0218521  -0.228288   0.292898, -1.9767 -1.63184  17.4893
9.29517,-0.0183045 -0.0478265   0.992644   0.109708,-9.66007  9.41452  4.20315,-1.04153 -6.12898 -1.88453,-0.0210452  -0.228439   0.292878,-1.96138 -1.64319  17.5846
9.30017,-0.0177781  -0.047927   0.992732   0.108953,-9.66526  9.38387  4.19383,-1.03435 -6.13113 -1.84482,-0.0202377  -0.228585   0.292859,-1.94582 -1.65431  17.6779
9.30517,-0.0172511 -0.0480254   0.992819   0.108197,-9.67041  9.35321   4.1847,-1.02717 -6.13327 -1.80465,-0.0194296  -0.228724    0.29284,-1.93002  -1.6652  17.7692
9.31017,-0.0167235 -0.0481219   0.992905   0.107442,-9.67553  9.32253  4.17578,-1.01999 -6.13539 -1.76404,-0.0186211  -0.228859   0.292823,-1.91398 -1.67586  17.8586
9.31517,-0.0161954 -0.0482163   0.992991   0.106687,-9.68061  9.29185  4.16706, -1.0128  -6.1375 -1.72299,-0.0178121  -0.228987   0.292806,-1.89771 -1.68629  17.9459
9.32017,-0.0156667 -0.0483088   0.993076   0.105932,-9.68566  9.26116  4.15855,-1.00562 -6.13959 -1.68152,-0.0170027   -0.22911   0.292789,-1.88122 -1.69648  18.0313
9.32517,-0.0151375 -0.0483992    0.99316   0.105177,-9.69067  9.23046  4.15025,-0.998426  -6.14167  -1.63963,-0.0161928  -0.229227   0.292774,-1.86451 -1.70643  18.1145
9.33017,-0.0146078 -0.0484875   0.993243   0.104421,-9.69564  9.19974  4.14216,-0.991234  -6.14374  -1.59734,-0.0153825  -0.229338   0.292759, -1.8476 -1.71613  18.1957
9.33517,-0.0140776 -0.0485739   0.993326   0.103666,-9.70058  9.16902  4.13428,-0.984039  -6.14578  -1.55465,-0.0145719  -0.229443   0.292745,-1.83047 -1.72559  18.2748
9.34017,-0.0135469 -0.0486582   0.993407   0.102911,-9.70548  9.13828  4.12661,-0.976843  -6.14782  -1.51158,-0.0137608  -0.229543   0.292732,-1.81315  -1.7348  18.3517
9.34517,-0.0130158 -0.0487405   0.993488   0.102155,-9.71035  9.10754  4.11916,-0.969644  -6.14983  -1.46814,-0.0129494  -0.229637    0.29272,-1.79564 -1.74376  18.4266
9.35017,-0.0124842 -0.0488208   0.993569     0.1014,-9.71518  9.07679  4.11193,-0.962443  -6.15184  -1.42433,-0.0121377  -0.229726   0.292708,-1.77794 -1.75246  18.4992
9.35517,-0.0119521  -0.048899   0.993648   0.100644,-9.71997  9.04602  4.10492,-0.955241  -6.15383  -1.38017,-0.0113257  -0.229809   0.292697,-1.76006  -1.7609  18.5697
9.36017,-0.0114197 -0.0489752   0.993727  0.0998887,-9.72473  9.01525  4.09813,-0.948035   -6.1558  -1.33567,-0.0105134  -0.229886   0.292687,-1.74201 -1.76909   18.638
9.36517,-0.0108868 -0.0490494   0.993805  0.0991331,-9.72945  8.98446  4.09156,-0.940828  -6.15776  -1.29084,-0.00970078   -0.229957    0.292677,-1.72379 -1.77701  18.7041
9.37017,-0.0103536 -0.0491215   0.993882  0.0983775,-9.73414  8.95367  4.08522,-0.933619   -6.1597   -1.2457,-0.00888795   -0.230022    0.292669,-1.70542 -1.78467   18.768
9.37517,-0.00982003  -0.0491915    0.993959   0.0976218,-9.73879  8.92287  4.07911,-0.926408  -6.16163  -1.20024,-0.0080749  -0.230082   0.292661,-1.68689 -1.79206  18.8297
9.38017,-0.00928609  -0.0492595    0.994034    0.096866,-9.7434 8.89205 4.07322,-0.919194  -6.16354  -1.15449,-0.00726164   -0.230136    0.292653,-1.66822 -1.79918   18.889
9.38517,-0.00875182  -0.0493255    0.994109   0.0961102,-9.74798  8.86123  4.06756,-0.911979  -6.16544  -1.10846,-0.00644819   -0.230184    0.292647,-1.64941 -1.80603  18.9462
9.39017,-0.00821723  -0.0493894    0.994183   0.0953544,-9.75252   8.8304  4.06214,-0.904761  -6.16732  -1.06215,-0.00563459   -0.230227    0.292641,-1.63047  -1.8126   19.001
9.39517,-0.00768234  -0.0494513    0.994257   0.0945984,-9.75703  8.79956  4.05694,-0.897541  -6.16919  -1.01558,-0.00482084   -0.230264    0.292636,-1.6114 -1.8189 19.0536
9.40017,-0.00714717   -0.049511     0.99433   0.0938425,-9.7615 8.76871 4.05198, -0.89032  -6.17104 -0.968755,-0.00400696   -0.230295    0.292632,-1.59223 -1.82493  19.1038
9.40517,-0.00661173  -0.0495688    0.994401   0.0930864,-9.76593  8.73785  4.04726,-0.883096  -6.17288 -0.921694,-0.00319299    -0.23032    0.292629,-1.57294 -1.83067  19.1517
9.41017,-0.00607604  -0.0496244    0.994473   0.0923303,-9.77033  8.70698  4.04277, -0.87587   -6.1747 -0.874405,-0.00237893    -0.23034    0.292626,-1.55355 -1.83614  19.1973
9.41517,-0.00554011   -0.049678    0.994543   0.0915742,-9.77469   8.6761  4.03851,-0.868642  -6.17651 -0.826901,-0.00156481   -0.230354    0.292625,-1.53406 -1.84132  19.2406
9.42017,-0.00500396  -0.0497296    0.994613   0.0908179,-9.77902  8.64521   4.0345,-0.861413   -6.1783 -0.779192,-0.000750658    -0.230362     0.292623,-1.51449 -1.84622  19.2815
9.42517,-0.00446761  -0.0497791    0.994681   0.0900616,-9.7833 8.61432 4.03072,-0.854181  -6.18008  -0.73129,6.35169e-05   -0.230364    0.292623,-1.49485 -1.85083    19.32
9.43017,-0.00393108  -0.0498265    0.994749   0.0893053,-9.78756  8.58341  4.02719,-0.846947  -6.18184 -0.683209,0.00087769  -0.230361   0.292624,-1.47513 -1.85516  19.3561
9.43517,-0.00339437  -0.0498718    0.994817   0.0885488,-9.79177   8.5525  4.02389,-0.839712  -6.18359 -0.634959,0.00169184  -0.230352   0.292625,-1.45534 -1.85921  19.3899
9.44017,-0.00285752  -0.0499151    0.994883   0.0877923,-9.79595  8.52158  4.02084,-0.832474  -6.18532 -0.586552,0.00250595  -0.230337   0.292627, -1.4355 -1.86296  19.4213
9.44517,-0.00232052  -0.0499563    0.994949   0.0870357,-9.8001 8.49065 4.01802,-0.825234  -6.18703    -0.538,0.00331999  -0.230317   0.292629,-1.41562 -1.86642  19.4503
9.45017,-0.0017834 -0.0499954   0.995014  0.0862791,-9.80421  8.45971  4.01546,-0.817993  -6.18874 -0.489315,0.00413396   -0.23029   0.292633,-1.39569  -1.8696  19.4769
9.45517,-0.00124619  -0.0500324    0.995078   0.0855223,-9.80828  8.42876  4.01313,-0.810749  -6.19042 -0.440509,0.00494781  -0.230258   0.292637,-1.37573 -1.87248  19.5011
9.46017,-0.000708878   -0.0500674     0.995142    0.0847655,-9.81231   8.3978  4.01105,-0.803504   -6.1921 -0.391595,0.00576154  -0.230221   0.292642,-1.35574 -1.87508  19.5229
9.46517,-0.000171499   -0.0501003     0.995205    0.0840086,-9.81631  8.36684  4.00922,-0.796257  -6.19375 -0.342583,0.00657512  -0.230177   0.292648,-1.33574 -1.87738  19.5422
9.47017,0.000365934  -0.0501311    0.995267   0.0832516,-9.82028  8.33587  4.00763,-0.789008  -6.19539 -0.293487,0.00738854  -0.230128   0.292655,-1.31573 -1.87939  19.5591
9.47517,0.000903406  -0.0501599    0.995328   0.0824946,-9.8242 8.30489 4.00628,-0.781757  -6.19702 -0.244319,0.00820177  -0.230073   0.292662,-1.29571  -1.8811  19.5736
9.48017, 0.0014409 -0.0501865   0.995388  0.0817374,-9.82809   8.2739  4.00518,-0.774504  -6.19863  -0.19509,0.00901479  -0.230012    0.29267,-1.27571 -1.88253  19.5857
9.48517, 0.0019784 -0.0502111   0.995448  0.0809802,-9.83195   8.2429  4.00433,-0.767249  -6.20023 -0.145813,0.00982758  -0.229946   0.292679,-1.25571 -1.88366  19.5953
9.49017,0.00251589 -0.0502336   0.995507  0.0802228,-9.83577  8.21189  4.00372, -0.759992   -6.20181 -0.0965001,0.0106401 -0.229874  0.292688,-1.23574  -1.8845  19.6025
9.49517,0.00305335  -0.050254   0.995565  0.0794654,-9.83955  8.18088  4.00337, -0.752734   -6.20337 -0.0471629,0.0114524 -0.229796  0.292699, -1.2158 -1.88504  19.6073
9.50017,0.00359077 -0.0502724   0.995623  0.0787079,-9.84329  8.14986  4.00325, -0.745474   -6.20492 0.00218607,0.0122644 -0.229712   0.29271, -1.1959 -1.88529  19.6096
9.50517,0.00412813 -0.0502886    0.99568  0.0779503, -9.847 8.11883 4.00339,-0.738211  -6.20646 0.0515347,0.0130761 -0.229623  0.292721,-1.17604 -1.88525  19.6095
9.51017,0.00466541 -0.0503028   0.995735  0.0771926,-9.85068   8.0878  4.00377,-0.730947  -6.20798  0.100871,0.0138874 -0.229528  0.292734,-1.15623 -1.88492  19.6069
9.51517, 0.0052026 -0.0503149   0.995791  0.0764349,-9.85431  8.05675   4.0044,-0.723682  -6.20949  0.150182,0.0146984 -0.229427  0.292747,-1.13649 -1.88429  19.6019
9.52017,0.00573968 -0.0503249   0.995845   0.075677,-9.85791   8.0257  4.00527,-0.716414  -6.21098  0.199456, 0.015509 -0.229321  0.292761,-1.11681 -1.88338  19.5945
9.52517,0.00627663 -0.0503329   0.995899   0.074919,-9.86148  7.99464  4.00639,-0.709145  -6.21245  0.248681,0.0163192 -0.229209  0.292776,-1.09721 -1.88217  19.5846
9.53017,0.00681345 -0.0503387   0.995952  0.0741609, -9.865 7.96358 4.00776,-0.701874  -6.21391  0.297845, 0.017129 -0.229091  0.292792, -1.0777 -1.88067  19.5723
9.53517, 0.0073501 -0.0503425   0.996004  0.0734027,-9.8685  7.9325 4.00937,-0.694601  -6.21536  0.346935,0.0179384 -0.228967  0.292808,-1.05827 -1.87888  19.5576
9.54017,0.00788658 -0.0503442   0.996055  0.0726444,-9.87195  7.90142  4.01123,-0.687327  -6.21679   0.39594,0.0187473 -0.228838  0.292825,-1.03895 -1.87681  19.5404
9.54517,0.00842287 -0.0503438   0.996106   0.071886,-9.87537  7.87034  4.01333,-0.68005  -6.2182 0.444848,0.0195557 -0.228703  0.292843,-1.01973 -1.87445  19.5209
9.55017,0.00895895 -0.0503413   0.996156  0.0711275,-9.87875  7.83924  4.01567,-0.672772   -6.2196  0.493645,0.0203637 -0.228562  0.292862,-1.00063  -1.8718  19.4989
9.55517,0.00949481 -0.0503368   0.996205  0.0703689,-9.8821 7.80814 4.01826,-0.665492  -6.22099  0.542322,0.0211711 -0.228416  0.292881,-0.981651  -1.86887   19.4745
9.56017, 0.0100304 -0.0503301   0.996253  0.0696102,-9.88541  7.77703   4.0211,-0.658211  -6.22236  0.590864, 0.021978 -0.228264  0.292901, -0.9628 -1.86565  19.4477
9.56517, 0.0105658 -0.0503214   0.996301  0.0688513,-9.88868  7.74592  4.02417,-0.650928  -6.22371  0.639261,0.0227843 -0.228106  0.292922,-0.944086  -1.86215   19.4186
9.57017, 0.0111009 -0.0503106   0.996348  0.0680924,-9.89192  7.71479  4.02749,-0.643643  -6.22505    0.6875,0.0235901 -0.227943  0.292943,-0.925516  -1.85837    19.387
9.57517, 0.0116357 -0.0502978   0.996394  0.0673333,-9.89512  7.68367  4.03105,-0.636356  -6.22637   0.73557,0.0243952 -0.227774  0.292965,-0.907098  -1.85432    19.353
9.58017, 0.0121702 -0.0502828   0.996439  0.0665741,-9.89828  7.65253  4.03484,-0.629068  -6.22768  0.783458,0.0251998 -0.227599  0.292988,-0.888838  -1.84998   19.3167
9.58517, 0.0127043 -0.0502658   0.996484  0.0658148,-9.90141  7.62139  4.03888,-0.621778  -6.22897  0.831153,0.0260037 -0.227418  0.293012,-0.870745  -1.84537   19.2781
9.59017, 0.0132382 -0.0502467   0.996528  0.0650554,-9.9045 7.59024 4.04316,-0.614487  -6.23025  0.878643,0.0268069 -0.227232  0.293036,-0.852824  -1.84049    19.237
9.59517, 0.0137716 -0.0502256   0.996571  0.0642959,-9.90755  7.55909  4.04767,-0.607194  -6.23152  0.925917,0.0276095  -0.22704  0.293062,-0.835083  -1.83533   19.1937
9.60017, 0.0143047 -0.0502023   0.996613  0.0635362,-9.91057  7.52793  4.05241,-0.599899  -6.23276  0.972962,0.0284113 -0.226843  0.293087,-0.817528  -1.82991    19.148
9.60517,0.0148375 -0.050177  0.996655 0.0627764,-9.91355  7.49676   4.0574,-0.592603    -6.234   1.01977,0.0292124  -0.22664  0.293114,-0.800168  -1.82421      19.1
9.61017, 0.0153698 -0.0501496   0.996696  0.0620165,-9.91649  7.46559  4.06261,-0.585305  -6.23522   1.06632,0.0300128 -0.226431  0.293141,-0.783007  -1.81825   19.0497
9.61517, 0.0159017 -0.0501202   0.996736  0.0612565,-9.9194 7.43441 4.06806,-0.578005  -6.23642   1.11261,0.0308125 -0.226217  0.293169,-0.766054  -1.81203   18.9971
9.62017, 0.0164331 -0.0500887   0.996775  0.0604963,-9.92227  7.40322  4.07374,-0.570704   -6.2376   1.15863,0.0316113 -0.225997  0.293198,-0.749314  -1.80555   18.9422
9.62517, 0.0169641 -0.0500551   0.996814   0.059736,-9.92511  7.37203  4.07964,-0.563401  -6.23878   1.20436,0.0324094 -0.225771  0.293227,-0.732795  -1.79881   18.8851
9.63017, 0.0174947 -0.0500194   0.996852  0.0589756,-9.92791  7.34083  4.08578,-0.556097  -6.23993   1.24979,0.0332066  -0.22554  0.293257,-0.716501  -1.79182   18.8257
9.63517, 0.0180247 -0.0499817   0.996889   0.058215,-9.93067  7.30963  4.09214,-0.548791  -6.24108   1.29492, 0.034003 -0.225303  0.293288,-0.700441  -1.78457   18.7641
9.64017,0.0185543 -0.049942  0.996926 0.0574544,-9.9334 7.27842 4.09873,-0.541484   -6.2422   1.33972,0.0347985  -0.22506   0.29332,-0.684619  -1.77707   18.7002
9.64517, 0.0190833 -0.0499001   0.996961  0.0566935,-9.93609  7.24721  4.10554,-0.534175  -6.24331    1.3842,0.0355931 -0.224812  0.293352,-0.669042  -1.76933   18.6342
9.65017, 0.0196118 -0.0498563   0.996996  0.0559326,-9.93874  7.21599  4.11257,-0.526865  -6.24441   1.42833,0.0363869 -0.224558  0.293385,-0.653716  -1.76134    18.566
9.65517, 0.0201398 -0.0498103    0.99703  0.0551715,-9.94135  7.18476  4.11982,-0.519553  -6.24549   1.47212,0.0371797 -0.224299  0.293418,-0.638647  -1.75311   18.4956
9.66017, 0.0206671 -0.0497623   0.997064  0.0544102,-9.94393  7.15353  4.12729,-0.51224 -6.24656  1.51553,0.0379716 -0.224034  0.293453,-0.623841  -1.74464   18.4231
9.66517,  0.021194 -0.0497123   0.997096  0.0536488,-9.94648   7.1223  4.13497,-0.504925  -6.24761   1.55858,0.0387625 -0.223763  0.293488,-0.609302  -1.73593   18.3484
9.67017, 0.0217202 -0.0496602   0.997128  0.0528873,-9.94898  7.09106  4.14287,-0.497609  -6.24864   1.60124,0.0395524 -0.223487  0.293523,-0.595037    -1.727   18.2716
9.67517, 0.0222457 -0.0496061    0.99716  0.0521257,-9.95145  7.05981  4.15099,-0.490291  -6.24966   1.64351,0.0403413 -0.223206   0.29356,-0.581051  -1.71783   18.1928
9.68017, 0.0227707 -0.0495499    0.99719  0.0513638,-9.95389  7.02856  4.15931,-0.482972  -6.25067   1.68537,0.0411292 -0.222918  0.293596,-0.567349  -1.70844   18.1118
9.68517,  0.023295 -0.0494917    0.99722  0.0506019,-9.95628  6.99731  4.16784,-0.475651  -6.25166   1.72681,0.0419161 -0.222626  0.293634,-0.553937  -1.69883   18.0288
9.69017, 0.0238187 -0.0494314   0.997249  0.0498398,-9.95864  6.96605  4.17658,-0.468329  -6.25263   1.76783,0.0427019 -0.222327  0.293672,-0.540819    -1.689   17.9438
9.69517, 0.0243417 -0.0493691   0.997277  0.0490775,-9.96097  6.93478  4.18552,-0.461006  -6.25359   1.80841,0.0434866 -0.222023  0.293711,  -0.528 -1.67895  17.8568
9.70017, 0.0248639 -0.0493048   0.997305  0.0483151,-9.96325  6.90351  4.19466,-0.453681  -6.25453   1.84855,0.0442702 -0.221714  0.293751,-0.515485   -1.6687   17.7678
9.70517, 0.0253855 -0.0492385   0.997331  0.0475526,-9.9655 6.87223   4.204,-0.446355  -6.25546   1.88823,0.0450527 -0.221399  0.293791,-0.503279  -1.65824   17.6768
9.71017, 0.0259063 -0.0491701   0.997357  0.0467899,-9.96772  6.84096  4.21354,-0.439027  -6.25637   1.92744, 0.045834 -0.221078  0.293832,-0.491385  -1.64757   17.5839
9.71517, 0.0264265 -0.0490997   0.997383   0.046027,-9.96989  6.80967  4.22327,-0.431698  -6.25727   1.96618,0.0466142 -0.220752  0.293874,-0.479809   -1.6367    17.489
9.72017, 0.0269458 -0.0490273   0.997407   0.045264,-9.97203  6.77838   4.2332,-0.424368  -6.25815   2.00444,0.0473932 -0.220421  0.293916,-0.468554  -1.62564   17.3923
9.72517, 0.0274644 -0.0489528   0.997431  0.0445008,-9.97414  6.74709  4.24332,-0.417036  -6.25902    2.0422, 0.048171 -0.220084  0.293959,-0.457625  -1.61438   17.2937
9.73018, 0.0279832 -0.0488762   0.997454   0.043736,-9.97621  6.71573  4.25364,-0.409689  -6.25988   2.07953,0.0489476 -0.219741  0.294002,-0.447025  -1.60294   17.1933
9.73518, 0.0285002 -0.0487977   0.997477  0.0429725,-9.97824  6.68443  4.26413,-0.402354  -6.26071   2.11627,0.0497229 -0.219393  0.294046,-0.436758  -1.59131    17.091
9.74018, 0.0290163 -0.0487173   0.997498  0.0422088,-9.98023  6.65312   4.2748,-0.395019  -6.26153   2.15249,0.050497 -0.21904 0.294091,-0.426827   -1.5795    16.987
9.74518, 0.0295316 -0.0486348   0.997519   0.041445,-9.98219  6.62181  4.28565,-0.387682  -6.26234   2.18818,0.0512698 -0.218681  0.294136,-0.417237  -1.56752   16.8811
9.75018, 0.0300461 -0.0485503    0.99754   0.040681,-9.98411   6.5905  4.29668,-0.380343  -6.26313   2.22333,0.0520413 -0.218317  0.294182,-0.407989  -1.55536   16.7736
9.75518, 0.0305597 -0.0484638   0.997559  0.0399169,-9.98599  6.55918  4.30789,-0.373004  -6.26391   2.25794,0.0528115 -0.217947  0.294228,-0.399089  -1.54304   16.6643
9.76018, 0.0310724 -0.0483754   0.997578  0.0391526,-9.98784  6.52786  4.31926,-0.365663  -6.26467   2.29198,0.0535803 -0.217572  0.294275,-0.390537  -1.53056   16.5534
9.76518, 0.0315842 -0.0482849   0.997596  0.0383881,-9.98965  6.49654  4.33081,-0.358321  -6.26541   2.32546,0.0543478 -0.217191  0.294323,-0.382338  -1.51791   16.4407
9.77018, 0.0320951 -0.0481924   0.997613  0.0376235,-9.99142  6.46521  4.34251,-0.350978  -6.26614   2.35837,0.0551139 -0.216805  0.294372,-0.374493  -1.50511   16.3265
9.77518,0.0326051 -0.048098   0.99763 0.0368587,-9.99316  6.43387  4.35439,-0.343634  -6.26685   2.39069,0.0558786 -0.216413   0.29442,-0.367005  -1.49217   16.2107
9.78018, 0.0331141 -0.0480016   0.997646  0.0360938,-9.99486  6.40254  4.36642,-0.336288  -6.26755   2.42243,0.0566419 -0.216017   0.29447,-0.359877  -1.47907   16.0933
9.78518, 0.0336222 -0.0479032   0.997661  0.0353286,-9.99652   6.3712  4.37861,-0.328942  -6.26824   2.45356,0.0574038 -0.215614   0.29452,-0.353111  -1.46584   15.9743
9.79018, 0.0341292 -0.0478028   0.997675  0.0345633,-9.99815  6.33986  4.39095,-0.321594  -6.26891    2.4841,0.0581642 -0.215207  0.294571,-0.346708  -1.45246   15.8539
9.79518, 0.0346353 -0.0477005   0.997689  0.0337978,-9.99974  6.30851  4.40345,-0.314245  -6.26956   2.51402,0.0589231 -0.214794  0.294622,-0.340671  -1.43896   15.7319
9.80018, 0.0351404 -0.0475962   0.997702  0.0330322,-10.0013  6.27716  4.41609,-0.306895   -6.2702   2.54331,0.0596806 -0.214375  0.294674,-0.335001  -1.42533   15.6085
9.80518,0.0356445  -0.04749  0.997714 0.0322663,-10.0028  6.24581  4.42888,-0.299543  -6.27082   2.57199,0.0604365 -0.213951  0.294726,-0.329699  -1.41158   15.4837
9.81018, 0.0361475 -0.0473818   0.997725  0.0315003,-10.0043  6.21445  4.44181,-0.292191  -6.27142   2.60002,0.0611909 -0.213522  0.294779,-0.324767   -1.3977   15.3575
9.81518, 0.0366494 -0.0472716   0.997736  0.0307341,-10.0057  6.18309  4.45488,-0.284838  -6.27202   2.62742,0.0619438 -0.213088  0.294832,-0.320206  -1.38372     15.23
9.82018, 0.0371503 -0.0471595   0.997746  0.0299678,-10.0071  6.15173  4.46808,-0.277483  -6.27259   2.65417,0.0626951 -0.212648  0.294886,-0.316016  -1.36963   15.1011
9.82518, 0.0376501 -0.0470455   0.997756  0.0292013,-10.0085  6.12037  4.48142,-0.270128  -6.27315   2.68026,0.0634448 -0.212203  0.294941, -0.3122 -1.35543  14.9709
9.83018, 0.0381489 -0.0469295   0.997764  0.0284345,-10.0098    6.089  4.49488,-0.262771   -6.2737   2.70569,0.0641929 -0.211753  0.294996,-0.308756  -1.34113   14.8395
9.83518, 0.0386464 -0.0468116   0.997772  0.0276676,-10.0111  6.05763  4.50847,-0.255414  -6.27423   2.73046,0.0649394 -0.211297  0.295051,-0.305687  -1.32674   14.7068
9.84018, 0.0391429 -0.0466918    0.99778  0.0269006,-10.0124  6.02626  4.52219,-0.248055  -6.27474   2.75455,0.0656842 -0.210836  0.295107,-0.302991  -1.31226    14.573
9.84518, 0.0396382 -0.0465701   0.997786  0.0261333,-10.0136  5.99488  4.53602,-0.240696  -6.27524   2.77796,0.0664273  -0.21037  0.295164,-0.30067 -1.29769   14.438
9.85018, 0.0401324 -0.0464464   0.997792  0.0253659,-10.0148  5.96351  4.54997,-0.233335  -6.27573   2.80069,0.0671688 -0.209899  0.295221,-0.298722  -1.28305   14.3019
9.85518, 0.0406253 -0.0463208   0.997797  0.0245982,-10.0159  5.93213  4.56402,-0.225974  -6.27619   2.82272,0.0679086 -0.209422  0.295279,-0.297148  -1.26833   14.1647
9.86018, 0.0411171 -0.0461933   0.997801  0.0238304,-10.0171  5.90074  4.57819,-0.218611  -6.27665   2.84406,0.0686467  -0.20894  0.295337,-0.295948  -1.25353   14.0264
9.86518,0.0416077 -0.046064  0.997805 0.0230624,-10.0181  5.86936  4.59246,-0.211248  -6.27708    2.8647, 0.069383 -0.208453  0.295395,-0.29512 -1.23868  13.8871
9.87018, 0.0420971 -0.0459327   0.997808  0.0222942,-10.0192  5.83797  4.60684,-0.203884  -6.27751   2.88463,0.0701176 -0.207961  0.295454,-0.294664  -1.22376   13.7468
9.87518, 0.0425852 -0.0457995    0.99781  0.0215259,-10.0202  5.80658  4.62131,-0.196519  -6.27791   2.90385,0.0708504 -0.207463  0.295514,-0.294578  -1.20878   13.6056
9.88018, 0.0430721 -0.0456645   0.997812  0.0207573,-10.0211  5.77519  4.63587,-0.189153   -6.2783   2.92235,0.0715814  -0.20696  0.295574,-0.294863  -1.19376   13.4634
9.88518, 0.0435577 -0.0455275   0.997813  0.0199886,-10.0221   5.7438  4.65053,-0.181786  -6.27868   2.94013,0.0723106 -0.206453  0.295634,-0.295517  -1.17869   13.3204
9.89018,  0.044042 -0.0453887   0.997813  0.0192196,-10.023 5.71241 4.66527,-0.174418  -6.27904   2.95719,0.073038 -0.20594 0.295695,-0.296537  -1.16358   13.1766
9.89518, 0.044525 -0.045248  0.997812 0.0184505,-10.0238  5.68101   4.6801,-0.16705 -6.27938  2.97352,0.0737635 -0.205421  0.295757,-0.297923  -1.14843   13.0319
9.90018, 0.0450067 -0.0451055   0.997811  0.0176812,-10.0246  5.64961  4.69501,-0.15968 -6.27971  2.98911,0.0744872 -0.204898  0.295819,-0.299672  -1.13325   12.8864
9.90518, 0.0454871 -0.0449611   0.997809  0.0169117,-10.0254  5.61821  4.70999,-0.15231 -6.28003  3.00397,0.075209 -0.20437 0.295881,-0.301783  -1.11804   12.7402
9.91018, 0.0459662 -0.0448149   0.997807   0.016142,-10.0261  5.58681  4.72504,-0.144939  -6.28033   3.01808,0.0759288 -0.203836  0.295944,-0.304253  -1.10281   12.5933
9.91518, 0.0464439 -0.0446668   0.997803  0.0153721,-10.0269  5.55541  4.74017,-0.137568  -6.28061   3.03146,0.0766468 -0.203298  0.296007,-0.307081  -1.08756   12.4458
9.92018, 0.0469202 -0.0445168   0.997799   0.014602,-10.0275  5.52401  4.75536,-0.130195  -6.28088   3.04408,0.0773628 -0.202754  0.296071,-0.310263   -1.0723   12.2976
